CUSTOMER_ID,CUSTOMER_NAME,POSTAL_CODE,STATE,CITY,ADDRESS_LINE1,ADDRESS_LINE2,AGE,EMPLOYMENT_STATUS,SOCIAL_CLASS,RISK_SEGMENTATION,MARITAL_STATUS,POLICY_NUMBER
A00005542,Sarah Clermont,72701,AR,Fayetteville,22 South Duncan Avenue,#420,37,Y,LI,M,Y,PLC00005490
A00007877,John Knapp,94538,CA,Fremont,4016 Doane Street,,53,Y,LI,M,Y,PLC00008085
A00006667,Robert Valasquez,80004,CO,Arvada,10927 West 59th Avenue,,63,Y,LI,M,Y,PLC00006088
A00009896,Viviana Cole,36109,AL,Montgomery,4513 Beth Manor Drive,,55,Y,MI,M,Y,PLC00000893
A00004413,Latonya Combs,94536,CA,Fremont,38252 Farwell Drive,,54,Y,LI,L,N,PLC00009585
A00004506,Dale Miller,36110,AL,Montgomery,3300 Crystal Road,,26,Y,HI,M,Y,PLC00009512
A00004564,Delma Mallett,5672,VT,Stowe,2063 Notchbrook Road,,62,Y,MI,M,Y,PLC00008175
A00005816,Jennifer Macdonald,94587,CA,Union City,152 Teddy Drive,,45,Y,HI,H,Y,PLC00005168
A00008005,Joan Potts,36117,AL,Montgomery,100 Lake Forest Drive,,59,Y,LI,M,Y,PLC00002319
A00004325,Alice Vigue,2176,MA,Melrose,82 East Foster Street,#2,35,Y,MI,M,N,PLC00002914
A00007699,Steve Smith,5401,VT,Burlington,190 Church Street,,28,Y,LI,L,N,PLC00003526
A00004524,Rogelio Joseph,21108,MD,Millersville,1930 Churchview Court,,50,Y,LI,M,Y,PLC00006537
A00006293,Joseph White,20009,DC,Washington,1309 Columbia Road Northwest,,29,Y,LI,M,Y,PLC00003619
A00004252,Leroy Huling,85302,AZ,Glendale,6328 West Brown Street,,47,Y,MI,L,Y,PLC00004283
A00003797,Annabelle Krouse,85301,AZ,Glendale,5631 West Colter Street,#2129,38,N,LI,M,Y,PLC00001855
A00003072,Tommy Young,80005,CO,Arvada,7717 Everett Street,,33,Y,MI,M,Y,PLC00008557
A00002757,Daniel Stephen,72701,AR,Fayetteville,1629 South Razorback Road,#108,57,Y,HI,L,Y,PLC00001961
A00004422,Jill Alonzo,94578,CA,San Leandro,2400 Easy Street,,25,Y,MI,M,Y,PLC00003474
A00002818,Timothy Williamson,37214,TN,Nashville,2315 Kimberly Drive,,39,N,HI,M,N,PLC00006148
A00004769,Kari Pritt,94538,CA,Fremont,39247 Sundale Drive,,34,Y,LI,L,Y,PLC00001521
A00008702,Pedro Brown,73003,OK,Edmond,809 Blue Ridge Drive,,31,Y,HI,L,Y,PLC00005071
A00002353,Jerrod Robidoux,40205,KY,Louisville,1606 Trevilian Way,,33,Y,HI,L,Y,PLC00000813
A00009319,Richard Love,94588,CA,Pleasanton,3377 Sandstone Court,,52,Y,MI,H,Y,PLC00003287
A00004971,Ryan Perez,32444,FL,Lynn Haven,802 Virginia Avenue,,36,Y,MI,M,Y,PLC00002386
A00005752,Marion Smith,20019,DC,Washington,4506 Eads Place Northeast,,36,Y,MI,L,N,PLC00003511
A00002527,Lorena Ramirez,72703,AR,Fayetteville,3323 Summerhill Drive,,52,Y,LI,M,Y,PLC00007817
A00000970,Anna Jordan,2138,MA,Cambridge,332 Concord Avenue,,48,Y,HI,M,Y,PLC00007756
A00001896,Margaret Reid,72704,AR,Fayetteville,1456 North Coghill Drive,#106,63,Y,MI,M,Y,PLC00009590
A00009828,William Archibald,94501,CA,Alameda,565 Amber Isle,,49,N,MI,L,Y,PLC00009303
A00000412,Ethel Forti,72704,AR,Fayetteville,2622 Martin Luther King Junior Boulevard,,26,Y,MI,M,Y,PLC00003751
A00000295,Jeffrey Walters,73135,OK,Oklahoma City,6120 Southeast 84th Street,,62,Y,MI,M,N,PLC00008361
A00008093,Griselda Blackman,99518,AK,Anchorage,7450 Wade Circle,,62,Y,MI,M,Y,PLC00008826
A00003541,Dale Goss,32405,FL,Panama City,2508 Grant Avenue,,45,Y,MI,M,Y,PLC00004868
A00001678,Micheal Houston,37211,TN,Nashville,2411 Alteras Drive,,27,Y,LI,M,Y,PLC00009064
A00008295,Christopher Vollmer,40214,KY,Louisville,32 Royal Drive,,46,Y,MI,M,Y,PLC00001572
A00002775,Eugenia Burnett,20017,DC,Washington,4700 10th Street Northeast,,56,Y,HI,L,Y,PLC00003563
A00001166,Ruth Harris,99508,AK,Anchorage,5116 Emmanuel Avenue,,27,Y,MI,M,Y,PLC00003485
A00003617,Walter Yoes,32405,FL,Panama City,1208 Lindenwood Drive,,49,N,MI,L,N,PLC00001308
A00005861,William Farnsworth,1020,MA,Chicopee,46 Deslauriers Street,,64,Y,MI,L,N,PLC00002849
A00004948,Darrell Vang,40212,KY,Louisville,3604 West Market Street,,40,Y,MI,M,Y,PLC00003949
A00004975,Mitchell Schultz,80002,CO,Arvada,9302 West 58th Avenue,,56,Y,HI,H,Y,PLC00000973
A00002933,Andrea Rivera,31322,GA,Pooler,307 Joel Street,,63,Y,MI,M,Y,PLC00007090
A00002781,Stanley Harman,37210,TN,Nashville,1311 Elm Hill Pike,,54,Y,MI,L,Y,PLC00007234
A00003981,Shantel Gray,20001,DC,Washington,1811 1st Street Northwest,,29,Y,HI,H,Y,PLC00007005
A00007633,Garry Morreale,73114,OK,Oklahoma City,1001 Northwest 104th Street,,25,Y,MI,L,Y,PLC00003257
A00003395,Mary Plummer,94587,CA,Union City,4231 Miramonte Way,,52,Y,MI,L,Y,PLC00000935
A00008184,Richard Richmond,32413,FL,Panama City Beach,505 Tarpon Street,,54,Y,MI,L,N,PLC00002080
A00005321,Arlene Ortega,94502,CA,Alameda,514 Flower Lane,,60,Y,MI,L,Y,PLC00001319
A00004662,Nadine Harris,5860,VT,Westmore,42 Lake Lane,,36,Y,MI,M,N,PLC00003040
A00008498,Michael Marks,99504,AK,Anchorage,534 Turpin Street,#APT 000001,36,Y,HI,M,Y,PLC00009193
A00007785,Geraldine Luck,6040,CT,Manchester,119 Redwood Road,,36,Y,MI,M,Y,PLC00007551
A00005768,Delphine Ellison,31419,GA,Savannah,1030 Shawnee Street,#D-6,44,N,LI,M,Y,PLC00003529
A00004423,Vickie Lopez,81506,CO,Grand Junction,2894 Music Avenue,,64,Y,MI,M,Y,PLC00003476
A00005109,Arthur Herman,85305,AZ,Glendale,8427 West Glendale Avenue,#202,43,Y,MI,M,Y,PLC00005987
A00006321,Karen Gorman,73013,OK,Edmond,14300 Leesa Lane,,61,Y,MI,M,Y,PLC00005047
A00007548,Jeannie Perez,40214,KY,Louisville,110 Lenoak Drive,,51,Y,MI,L,Y,PLC00009145
A00007255,Russell Stclair,5440,VT,Alburgh,7 Vantine Avenue,,51,N,HI,L,Y,PLC00005814
A00004346,Gabriel Vangieson,32405,FL,Panama City,2928 Avon Road,,59,Y,MI,M,N,PLC00007834
A00007689,Tony Mclennan,21061,MD,Glen Burnie,6518 Dolphin Court,,62,Y,MI,M,Y,PLC00008345
A00006433,Brianna Luna,73110,OK,Midwest City,3604 Ridgehaven Drive,,43,Y,LI,M,Y,PLC00007621
A00004452,Bobbie Wampler,37208,TN,Nashville,1400 Rosa L Parks Boulevard,#305,31,Y,LI,H,Y,PLC00004217
A00000358,Graham Skinner,35242,AL,Birmingham,3328 Sunny Meadows Court,,62,Y,LI,M,Y,PLC00009297
A00006175,Rebecca Ramirez,85303,AZ,Glendale,6740 West Montebello Avenue,#3B,30,Y,MI,H,Y,PLC00004012
A00005032,Kristy Bradford,36105,AL,Montgomery,3522 Whiting Avenue,,28,N,MI,M,Y,PLC00009762
A00001617,Jennifer Walsh,99508,AK,Anchorage,3504 East 16th Avenue,,37,Y,MI,M,Y,PLC00000517
A00009631,Imelda Hollen,40245,KY,Louisville,16412 Eastwood Cut Off Road,,37,Y,LI,L,Y,PLC00006914
A00000282,Nathan Yusef,32408,FL,Panama City Beach,6505 South Lagoon Drive,,54,N,MI,M,N,PLC00003414
A00009043,Jeanette Bickford,99504,AK,Anchorage,700 Winston Place,,28,Y,LI,M,Y,PLC00001784
A00006472,Gina Butler,31322,GA,Pooler,1720 Quacco Road,A,36,Y,LI,M,N,PLC00002326
A00000530,Dorothy Henson,36116,AL,Montgomery,5813 Hammermill Loop,,39,Y,LI,M,Y,PLC00004660
A00003041,Robert Williams,80004,CO,Arvada,6740 Van Gordon Street,,46,Y,HI,L,Y,PLC00006168
A00000557,Arthur Noman,6040,CT,Manchester,66 Pine Street,,59,Y,LI,M,N,PLC00006538
A00006886,Kurt Barker,85308,AZ,Glendale,21007 North 53rd Avenue,,38,Y,HI,L,Y,PLC00001947
A00002050,Helen Brooks,85306,AZ,Glendale,5434 West Beck Lane,,41,N,MI,M,Y,PLC00002541
A00001251,Lou Preston,2472,MA,Watertown,605 Main Street,,42,Y,HI,M,Y,PLC00003897
A00004584,Thomas Conlisk,72701,AR,Fayetteville,1632 North Lunsford Avenue,,50,Y,MI,M,Y,PLC00004585
A00009111,Gerard Duncan,5761,VT,Pawlet,159 North Pawlet Road,,38,N,LI,M,Y,PLC00004631
A00005461,Charlene Schnitker,36110,AL,Montgomery,2961 Vinson Road,,62,N,MI,M,Y,PLC00004097
A00002955,Lillian Carraway,40202,KY,Louisville,600 Marshall Street,#125,46,Y,MI,H,N,PLC00006819
A00001742,Sean Jackson,72034,AR,Conway,1405 Tolkien Drive,,61,Y,HI,H,N,PLC00009888
A00000952,Cherie Regalado,20020,DC,Washington,2507 R Street Southeast,,57,Y,HI,L,Y,PLC00006374
A00002637,Seth Keisler,95409,CA,Santa Rosa,5792 Owl Hill Avenue,,56,Y,MI,L,Y,PLC00005447
A00007698,Shawn Mency,80005,CO,Arvada,9515 West 74th Avenue,,51,Y,LI,L,Y,PLC00006394
A00004621,George Harris,20017,DC,Washington,5156 South Dakota Avenue Northeast,,55,Y,LI,L,N,PLC00005316
A00003346,Jeffrey Gutshall,72704,AR,Fayetteville,7350 West Wedington Drive,,44,Y,HI,L,Y,PLC00006459
A00000444,Thomas Cagle,37211,TN,Nashville,1995 Nolensville Pike,,26,Y,HI,L,Y,PLC00003379
A00009658,David Peterson,95409,CA,Santa Rosa,5792 Owl Hill Avenue,,60,Y,MI,M,Y,PLC00005025
A00006222,Cindy Sartin,72703,AR,Fayetteville,4296 North Blossom Court,,31,Y,HI,H,N,PLC00000004
A00008673,Marilyn Henry,5482,VT,Shelburne,12 Fletcher Lane,,57,Y,MI,L,Y,PLC00004011
A00003179,Lena Daly,20011,DC,Washington,233 Ingraham Street Northwest,,61,Y,LI,M,N,PLC00008464
A00001907,Susan Scontras,31401,GA,Savannah,514 East 38th Street,,41,Y,MI,L,Y,PLC00006501
A00007937,Larry Labarge,31419,GA,Savannah,13213 Spanish Moss Road,,51,Y,MI,L,Y,PLC00007958
A00000439,Donna Cain,31411,GA,Savannah,12 Netherclift Way,,62,Y,MI,L,N,PLC00004596
A00002730,Willie Murphy,73142,OK,Oklahoma City,6604 Northwest 130th Street,,33,Y,HI,L,Y,PLC00005571
A00007208,Richard Makhija,99502,AK,Anchorage,8043 Cranberry Street,#APT 000001,64,Y,MI,M,Y,PLC00008971
A00003231,Timothy Cuff,80003,CO,Arvada,7090 West 64th Avenue,,42,N,LI,L,Y,PLC00002340
A00008540,Kevin Ratliff,1880,MA,Wakefield,53 Greenwood Avenue,#1,63,Y,LI,L,Y,PLC00003956
A00006198,Bettie Cook,72701,AR,Fayetteville,1629 South Razorback Road,#108,52,Y,HI,H,Y,PLC00003498
A00004574,Teresa Montondo,85305,AZ,Glendale,9009 West Nicolet Avenue,,52,Y,MI,H,N,PLC00002138
A00009166,David Bailey,36116,AL,Montgomery,5706 Worchester Drive,,44,Y,HI,H,Y,PLC00007889
A00002041,Irene Nixon,20011,DC,Washington,5208 Colorado Avenue Northwest,,50,Y,HI,L,Y,PLC00000086
A00009918,Lisa Prieto,32444,FL,Lynn Haven,301 Willow Way,,63,Y,MI,L,Y,PLC00004355
A00002725,Norbert Crawford,40291,KY,Louisville,9403 Fairground Road,,53,Y,HI,M,Y,PLC00001815
A00007981,Timothy Carter,6040,CT,Manchester,26 Seaman Circle,,36,Y,LI,M,Y,PLC00001538
A00005141,David Lewis,6040,CT,Manchester,134 Butternut Road,,37,Y,LI,L,Y,PLC00007857
A00004408,Doris Mercado,80005,CO,Arvada,8300 Dover Way,,57,Y,MI,M,Y,PLC00008517
A00002084,Herman Decoteau,31407,GA,Port Wentworth,4 Stemson Way,,50,Y,HI,L,Y,PLC00003715
A00008408,Constance Platter,6040,CT,Manchester,173 Spruce Street,#18,25,Y,MI,L,N,PLC00002744
A00006343,Melissa Gonzalez,37013,TN,Nashville,1313 Paulson Way,,64,Y,MI,M,Y,PLC00001748
A00001157,Erin Willie,20012,DC,Washington,1421 Floral Street Northwest,,28,Y,MI,L,N,PLC00006860
A00009612,Dreama Scurry,37214,TN,Nashville,2315 Kimberly Drive,,52,Y,HI,L,N,PLC00007826
A00003521,Monica Handley,72701,AR,Fayetteville,620 Oakland Avenue,,44,Y,MI,L,N,PLC00009294
A00001937,Sharon Rawlings,6040,CT,Manchester,14 Huntington Street,,55,Y,HI,M,N,PLC00006117
A00006480,Tonya Nutting,6040,CT,Manchester,29 Lucian Street,,28,Y,HI,L,Y,PLC00004361
A00003794,Bradley Green,32405,FL,Panama City,1831 Frankford Avenue,,39,N,MI,H,Y,PLC00007681
A00007745,Ingrid Bolin,21140,MD,Riva,2708 Riverview Drive,,45,Y,MI,M,Y,PLC00009918
A00003819,Sarah Cotto,5001,VT,Hartford,123 Remember Baker Lane,,40,Y,MI,H,N,PLC00004418
A00002171,Christopher Larry,94544,CA,Hayward,28250 Dickens Avenue,,29,Y,MI,L,Y,PLC00003975
A00008500,Johnnie Collazo,85302,AZ,Glendale,8801 North 63rd Drive,,42,Y,LI,H,N,PLC00002970
A00009345,Angeline Wright,80003,CO,Arvada,6369 West 70th Drive,,27,Y,HI,M,Y,PLC00009137
A00000361,Dawn Rivas,80004,CO,Arvada,13583 West 68th Avenue,,47,Y,HI,H,Y,PLC00006086
A00006836,James Dubay,32405,FL,Panama City,2809 Briarcliff Road,,30,Y,MI,H,N,PLC00002268
A00000946,Patricia Busby,40204,KY,Louisville,1046 Dudley Avenue,,55,Y,MI,L,Y,PLC00004836
A00005678,Jean Olson,36116,AL,Montgomery,3100 Gentilly Court,,28,Y,HI,L,Y,PLC00006346
A00000595,Lynda Carter,37216,TN,Nashville,2317 Fernwood Drive,,61,Y,MI,L,N,PLC00007959
A00002295,Keith Minton,72703,AR,Fayetteville,2278 North Windswept Lane,,49,Y,LI,M,N,PLC00001634
A00001491,Victor Gorham,20016,DC,Washington,4000 Albemarle Street Northwest,,32,Y,HI,M,Y,PLC00008579
A00001993,Carol Ginsberg,5873,VT,Danville,178 Old Homestead Road,,47,Y,LI,L,Y,PLC00005842
A00008645,Harriet Harbin,40272,KY,Louisville,10301 La Plaza Drive,,51,Y,MI,M,N,PLC00004838
A00008129,Randal Klein,31410,GA,Savannah,7024 Johnny Mercer Boulevard,,59,Y,MI,M,Y,PLC00001045
A00009901,Virgie Tucker,5457,VT,Franklin,5348 Main Street,,28,Y,LI,M,Y,PLC00008240
A00001872,Robin Crawford,73160,OK,Moore,2325 Eastridge Circle,,49,Y,LI,L,Y,PLC00003482
A00002669,Amanda Tusa,72701,AR,Fayetteville,620 Oakland Avenue,,41,Y,HI,L,N,PLC00001899
A00009611,Frances Thomas,36111,AL,Montgomery,3466 Southview Avenue,,40,Y,MI,L,Y,PLC00003604
A00004912,Christina Foster,40242,KY,Louisville,9805 Meadow Vale Drive,,47,Y,MI,L,N,PLC00005411
A00002958,Faye Moore,72703,AR,Fayetteville,5529 East Saddleridge Drive,,52,Y,HI,M,Y,PLC00009834
A00006631,David Williams,85303,AZ,Glendale,6748 West San Juan Avenue,,60,Y,HI,M,Y,PLC00001795
A00004502,Paul Pao,31405,GA,Savannah,127 Andover Drive,,53,Y,HI,M,Y,PLC00008044
A00008948,Evelyn Felix,6042,CT,Manchester,24 Amherst Drive,,35,Y,MI,L,Y,PLC00006592
A00001829,Nichole Hayhurst,99517,AK,Anchorage,2236 Susitna Drive,,36,Y,LI,M,Y,PLC00000587
A00007430,John Medina,6042,CT,Manchester,65 Arcellia Drive,,46,Y,MI,M,N,PLC00006879
A00001261,Mario Caruso,90066,CA,Los Angeles,3905 Lyceum Avenue,,47,Y,HI,M,N,PLC00003674
A00005509,Scott Phillips,20017,DC,Washington,3500 15th Street Northeast,,36,Y,MI,L,Y,PLC00001109
A00001558,Helen Brown,20011,DC,Washington,18 Hamilton Street Northwest,,37,Y,HI,M,Y,PLC00008165
A00008409,John Hunter,31404,GA,Savannah,1800 East 63rd Street,,30,Y,HI,M,N,PLC00000665
A00008791,William Santiago,99507,AK,Anchorage,7851 Snow View Drive,,37,Y,MI,M,N,PLC00003092
A00001037,Eric Riveroll,92868,CA,Orange,3827 West Chapman Avenue,,60,Y,LI,M,Y,PLC00006215
A00005419,Brandon Wilson,72701,AR,Fayetteville,2577 East Wyman Road,,28,Y,HI,L,Y,PLC00001083
A00007251,Sara Callis,20373,DC,Washington,238 Brookley Avenue Southwest,,52,Y,HI,H,Y,PLC00004772
A00004444,Dorothy Williams,95728,CA,Soda Springs,51035 Conifer Drive,,62,Y,MI,L,Y,PLC00006287
A00001464,Rosemary Keller,73160,OK,Moore,712 Southwest 1st Street,,48,Y,HI,M,N,PLC00000881
A00001168,Robert Homan,99577,AK,Anchorage,12022 Town Park Circle,,58,Y,MI,L,N,PLC00001674
A00005513,Jean Haught,20019,DC,Washington,4339 Benning Road Northeast,,56,Y,MI,M,Y,PLC00007687
A00004933,Christopher Reiber,6040,CT,Manchester,14 Huntington Street,,57,Y,MI,L,N,PLC00003984
A00001361,Wanda Chappell,2169,MA,Quincy,15 Taft Street,,46,Y,MI,M,Y,PLC00002947
A00002966,Carlos Chary,32413,FL,Panama City Beach,427 Gulf View Drive,,57,Y,HI,L,N,PLC00007629
A00001589,Ingrid Lee,99577,AK,Anchorage,17361 Baronoff Avenue,,55,Y,LI,H,Y,PLC00006570
A00007135,Blanche Cleaver,99502,AK,Anchorage,9223 Elgin Circle,,47,Y,MI,M,Y,PLC00002702
A00005826,Carmen Chavez,32404,FL,Panama City,154 Byrd Drive,,31,Y,MI,L,Y,PLC00001375
A00006409,Rex Smith,31419,GA,Savannah,7 Rose Dhu Lane,,50,Y,MI,M,Y,PLC00009307
A00006341,Jesse Douglas,40210,KY,Louisville,1817 Beech Street,,59,Y,LI,L,Y,PLC00007277
A00001262,Michael Eisele,72956,AR,Van Buren,2107 Elfen Glen,Apt B,43,Y,HI,H,Y,PLC00000361
A00007820,Richard Giebner,36117,AL,Montgomery,1931 Beauvoir Lake Drive,,44,Y,MI,M,Y,PLC00007156
A00002331,Ruth Reamy,6040,CT,Manchester,404 Middle Turnpike West,,58,Y,LI,M,N,PLC00006307
A00000164,Donald Caron,95062,CA,Santa Cruz,310 12th Avenue,,42,Y,HI,M,Y,PLC00008349
A00006258,Kari Evans,40272,KY,Louisville,4216 Winter Lake Drive,,30,Y,MI,L,Y,PLC00000374
A00002981,Christopher Zuchowski,1940,MA,Lynnfield,570 Broadway,,55,Y,MI,M,N,PLC00001529
A00002416,Jessica Thurmer,85310,AZ,Glendale,7419 West Hill Lane,,52,Y,MI,M,Y,PLC00002731
A00008554,Melinda Scerbo,5037,VT,West Windsor,87 Horseshoe Drive,,61,Y,MI,M,N,PLC00005893
A00009324,Harry Esquer,94545,CA,Hayward,25800 Industrial Boulevard,V,40,Y,LI,H,Y,PLC00004171
A00000265,Robert Flamand,36104,AL,Montgomery,709 Mildred Street,,42,N,LI,L,Y,PLC00004388
A00003486,Robert Stoute,36107,AL,Montgomery,2057 Lucas Street,,28,Y,MI,L,Y,PLC00006559
A00003620,Jan Huntley,94043,CA,Mountain View,928 Wright Avenue,#UNIT 505,54,Y,MI,M,N,PLC00006226
A00006219,Jeremy Phillips,73116,OK,Oklahoma City,2829 Cambridge Court,,47,Y,MI,M,Y,PLC00002890
A00000862,Kathleen Joubert,5452,VT,Essex,18 Densmore Drive,,52,Y,LI,M,N,PLC00003038
A00005170,Kathleen Morales,21409,MD,Annapolis,2162 Mulberry Hill Road,,44,Y,HI,L,Y,PLC00003109
A00008325,Shirley Cobb,1501,MA,Auburn,5 Westlund Avenue,,63,Y,MI,L,Y,PLC00007279
A00008078,Jerry Patterson,20001,DC,Washington,81 Seaton Place Northwest,,33,Y,MI,M,N,PLC00009482
A00000369,Meridith Hoag,72701,AR,Fayetteville,2355 Pearl Point,#5?,32,Y,MI,L,Y,PLC00000836
A00006036,Timothy Kelso,6040,CT,Manchester,93 Hamlin Street,,54,Y,MI,L,Y,PLC00005177
A00009813,Joel Green,40203,KY,Louisville,1244 South 4th Street,#211,56,Y,MI,H,Y,PLC00005772
A00002605,Robert Tatum,85301,AZ,Glendale,5601 West Missouri Avenue,#165,58,N,HI,M,N,PLC00005682
A00001501,Preston Chatman,72703,AR,Fayetteville,3323 Summerhill Drive,,44,Y,LI,M,Y,PLC00007172
A00009851,Ian Pew,6042,CT,Manchester,77 Weaver Road,,54,Y,LI,M,Y,PLC00005491
A00005245,Janis Seay,6040,CT,Manchester,159 Downey Drive,A,53,Y,MI,M,Y,PLC00004915
A00007332,Mary Smith,32444,FL,Lynn Haven,1602 East 14th Court,,59,Y,HI,M,N,PLC00001128
A00006969,Margaret Chen,94605,CA,Oakland,2515 60th Avenue,,33,Y,LI,M,N,PLC00009822
A00002774,Diane Ashford,2453,MA,Waltham,28 Wayne Avenue,,29,Y,LI,H,Y,PLC00007581
A00004658,Samuel Haynes,73069,OK,Norman,416 South University Boulevard,,46,Y,MI,M,Y,PLC00000638
A00007883,William Root,20019,DC,Washington,833 50th Place Northeast,,55,Y,MI,M,N,PLC00002932
A00000764,James Clay,6042,CT,Manchester,30 Tanner Street,,64,Y,LI,H,Y,PLC00002252
A00004710,Erik Hester,80003,CO,Arvada,8277 Lamar Place,,32,Y,MI,M,Y,PLC00000539
A00000274,Greg Davis,94602,CA,Oakland,2732 Humboldt Avenue,,58,Y,HI,M,N,PLC00009030
A00009965,Tabitha Moreno,37212,TN,Nashville,1701 18th Avenue South,,32,Y,MI,L,Y,PLC00008402
A00000716,Isabel Imai,5201,VT,Woodford,210 Depot Street,,51,Y,MI,M,Y,PLC00008934
A00007084,Barbara Harness,21122,MD,Pasadena,8351 Forest Drive,,62,Y,MI,M,N,PLC00005907
A00002883,Robert Desatnik,37210,TN,Nashville,112 Joyner Avenue,,41,Y,MI,L,Y,PLC00004459
A00001963,Rebecca Haney,85303,AZ,Glendale,8216 West Citrus Way,,27,Y,MI,L,Y,PLC00003830
A00009895,Alexander Dinkens,80002,CO,Arvada,5581 Nolan Street,,54,Y,LI,M,N,PLC00007222
A00008860,David Johnson,37203,TN,Nashville,803 18th Avenue South,,60,Y,HI,H,Y,PLC00009457
A00000160,Philip Yockey,94587,CA,Union City,33300 Mission Boulevard,#APT 174,54,Y,MI,L,Y,PLC00000700
A00002407,Erin Abreu,94566,CA,Pleasanton,3027 Badger Drive,,40,Y,MI,H,Y,PLC00003301
A00009114,Ramonita Nunez,36109,AL,Montgomery,1217 Cottondale Road,,48,Y,MI,H,Y,PLC00000450
A00004624,Jeffrey Benner,72701,AR,Fayetteville,780 South Wilmington Avenue,#107,57,N,MI,M,Y,PLC00008314
A00008629,Donald Rieck,31404,GA,Savannah,2200 East Victory Drive,#36,57,Y,LI,M,Y,PLC00002046
A00003725,Robert Canady,1106,MA,Longmeadow,73 Twin Hills Drive,,33,Y,HI,L,N,PLC00007858
A00002170,Rachel Burnett,95666,CA,Pioneer,16910 Alpine Drive,,45,Y,MI,L,Y,PLC00007881
A00004718,Margie Welch,31419,GA,Savannah,21 Soling Avenue,,34,Y,MI,M,Y,PLC00007945
A00009778,John Stone,73115,OK,Del City,2313 Mansfield Avenue,,36,Y,MI,M,Y,PLC00005728
A00000545,Judy Greigo,72703,AR,Fayetteville,3511 Oakland Zion Road,,35,Y,MI,L,N,PLC00002749
A00005933,Kimberly Lesh,31404,GA,Savannah,2223 North Fernwood Court,,33,Y,HI,L,Y,PLC00008343
A00004993,Misty Tagaban,94607,CA,Oakland,856 Milton Street,,64,Y,MI,L,Y,PLC00000104
A00009586,Jerome Hall,6040,CT,Manchester,117 Adelaide Road,,61,Y,LI,L,Y,PLC00006121
A00001467,Denise Mackenzie,20020,DC,Washington,2927 Martin Luther King Junior Avenue Southeast,,62,Y,HI,L,Y,PLC00004347
A00002721,Gary Green,40291,KY,Louisville,10222 Pine Glen Circle,,51,Y,MI,M,Y,PLC00008721
A00009630,David Schmid,20019,DC,Washington,712 Parkside Place Northeast,,47,Y,MI,M,Y,PLC00009616
A00006048,Betty Jones,20018,DC,Washington,4510 Eastern Avenue Northeast,,44,Y,MI,L,Y,PLC00003484
A00005153,Robert Book,99517,AK,Anchorage,2620 West 33rd Avenue,APT B,40,Y,HI,L,Y,PLC00005943
A00009624,Darryl Ruddy,80003,CO,Arvada,7090 West 64th Avenue,,48,Y,MI,M,N,PLC00004978
A00007248,Karen Combs,32401,FL,Panama City,512 North Center Avenue,,59,Y,MI,L,N,PLC00003794
A00007415,Sol Howard,72703,AR,Fayetteville,89 Augusta Drive,#12,61,Y,MI,M,Y,PLC00009619
A00009234,James Witzke,85304,AZ,Glendale,5514 West Altadena Avenue,,57,Y,HI,M,N,PLC00008533
A00008118,Roger Dodson,21054,MD,Gambrills,1718 Underwood Road,,41,N,MI,H,Y,PLC00008787
A00002568,George Newman,94602,CA,Oakland,2732 Humboldt Avenue,,50,Y,MI,L,Y,PLC00003213
A00003475,Marilyn Egan,72701,AR,Fayetteville,3142 West Finger Road,,39,Y,MI,H,N,PLC00000664
A00008191,Richard Mages,85303,AZ,Glendale,6932 West Montebello Avenue,,45,Y,HI,H,Y,PLC00000172
A00008983,Milton Wisniewski,37216,TN,Nashville,2317 Fernwood Drive,,59,Y,LI,L,Y,PLC00004799
A00006037,Charlotte Wilson,1860,MA,Merrimac,6 Greenleaf Drive,A,63,Y,HI,L,Y,PLC00008848
A00007435,Kimberly Harder,99577,AK,Anchorage,17433 Teklanika Drive,,29,Y,HI,M,N,PLC00004533
A00001023,Linda Kincaid,37216,TN,Nashville,1123 Ardee Avenue,,63,Y,MI,L,Y,PLC00007554
A00004706,Alicia Soares,36113,AL,Montgomery,324 East Drive,,63,Y,MI,L,Y,PLC00008324
A00009418,Sonia Holland,5871,VT,Burke,5309 Darling Hill Road,,44,Y,LI,M,Y,PLC00007069
A00004268,Jackie Maness,40241,KY,Louisville,10129 Spring Gate Drive,,50,Y,LI,M,Y,PLC00003783
A00007778,Jennifer Townsend,99507,AK,Anchorage,1711 Lore Road,#APT 000106,35,N,LI,M,N,PLC00009926
A00002528,Brent Molter,80004,CO,Arvada,6385 Oak Street,#101,57,Y,LI,H,Y,PLC00004774
A00001799,Marie Huston,31410,GA,Thunderbolt,15 Lakewood Drive,,61,Y,MI,L,Y,PLC00002320
A00003263,David Reed,31405,GA,Savannah,109 East 64th Street,,45,Y,MI,M,Y,PLC00009140
A00009940,Jerrod Pundt,2568,MA,West Tisbury,185 Longview Road,,39,Y,HI,M,N,PLC00002753
A00000323,Sylvester Ramirez,32405,FL,Panama City,1804 Calhoun Avenue,,34,Y,MI,L,Y,PLC00009968
A00005845,Karen Clark,1001,MA,Agawam,74 Springfield Street,B,40,Y,HI,H,N,PLC00006110
A00009858,Christina Petty,94587,CA,Union City,2500 Medallion Drive,#APT 148,62,Y,HI,M,Y,PLC00001478
A00001026,Claire Zamora,1952,MA,Salisbury,153 Atlantic Avenue,#6,38,Y,MI,M,Y,PLC00005766
